Time_UTC[s] Orbit_rail_pos[mm] PI_table_pos[deg] Target_table_pos[deg] Robot_X[mm] Robot_Y[mm] Robot_Z[mm] Robot_A[deg] Robot_B[deg] Robot_C[deg] Attitude_RA[Deg] Attitude_Dec[Deg] Attitude_Rot[Deg]
1763464693.327000 1538.020020 0.000000 0.000000 -112.320900 -260.005700 680.771200 -90.008200 0.011700 0.001500 4.239562 1.559001 0.000000
1763464693.437000 1538.020020 0.000000 0.000000 -114.483500 -260.009100 680.753300 -90.008300 0.013600 0.001800 4.239455 1.557078 0.000000
1763464693.546000 1538.020020 0.000000 0.000000 -117.718700 -260.000500 680.749200 -90.010300 0.011300 0.000900 4.237469 1.559461 0.000000
1763464693.655000 1538.020020 0.000000 0.000000 -121.676600 -259.996900 680.764100 -90.001000 0.007900 -0.000500 4.246784 1.562881 0.000000
1763464693.764000 1538.020020 0.000000 0.000000 -125.280000 -260.002300 680.761700 -89.999000 0.008800 0.000000 4.248780 1.561996 0.000000
1763464693.873000 1538.020020 0.000000 0.000000 -127.800300 -260.002900 680.757700 -90.015200 0.010100 0.000700 4.232573 1.560672 0.000000
1763464693.983000 1538.020020 0.000000 0.000000 -131.040500 -260.001300 680.759900 -90.010100 0.010700 0.001100 4.237668 1.560040 0.000000
1763464694.092000 1538.020020 0.000000 0.000000 -134.639800 -260.003300 680.770600 -90.001700 0.008600 0.000100 4.246079 1.562196 0.000000
1763464694.201000 1538.020020 0.000000 0.000000 -138.599800 -260.000400 680.748600 -90.009100 0.011500 0.001800 4.238659 1.559156 0.000000
1763464694.310000 1538.020020 0.000000 0.000000 -140.760400 -260.001800 680.748400 -90.010000 0.012600 0.001800 4.237757 1.558068 0.000000
1763464694.419000 1538.020020 0.000000 0.000000 -143.998300 -260.001500 680.760900 -90.003300 0.010000 0.000500 4.244475 1.560784 0.000000
1763464694.529000 1538.020020 0.000000 0.000000 -147.960400 -260.004300 680.759200 -90.002400 0.010800 0.001100 4.245368 1.559940 0.000000
1763464694.638000 1538.020020 0.000000 0.000000 -151.556700 -260.000200 680.763600 -90.005400 0.010000 0.000700 4.242373 1.560772 0.000000
1763464694.747000 1538.020020 0.000000 0.000000 -153.718800 -260.002300 680.767800 -90.011900 0.009000 0.000200 4.235878 1.561794 0.000000
1763464694.856000 1538.020020 0.000000 0.000000 -157.317200 -259.997700 680.750300 -90.007400 0.009500 0.000600 4.240374 1.561277 0.000000
1763464694.965000 1538.020020 0.000000 0.000000 -160.916300 -259.997800 680.745600 -90.010300 0.011500 0.001300 4.237465 1.559223 0.000000
1763464695.075000 1538.020020 0.000000 0.000000 -164.520500 -260.010300 680.764000 -90.009000 0.010800 0.001000 4.238769 1.559950 0.000000
1763464695.184000 1538.020020 0.000000 0.000000 -167.044200 -260.005300 680.747600 -90.007200 0.012400 0.002100 4.240554 1.558220 0.000000
1763464695.293000 1538.020020 0.000000 0.000000 -170.278900 -260.005200 680.753400 -90.003900 0.012500 0.002300 4.243851 1.558086 0.000000
1763464695.402000 1538.020020 0.000000 0.000000 -173.880500 -260.001900 680.770100 -90.008300 0.008700 -0.000100 4.239480 1.562096 0.000000
1763464695.511000 1538.020020 0.000000 0.000000 -177.840700 -259.998400 680.763400 -90.004000 0.010500 0.001200 4.243767 1.560228 0.000000
1763464695.621000 1538.020020 0.000000 0.000000 -179.995300 -260.001400 680.763800 -89.999200 0.009400 0.000500 4.248575 1.561383 0.000000
1763464695.730000 1538.020020 0.000000 0.000000 -183.241700 -260.005900 680.772600 -90.008000 0.009300 -0.000200 4.239781 1.561494 0.000000
1763464695.839000 1538.020020 0.000000 0.000000 -187.199000 -259.997500 680.752400 -90.004100 0.011200 0.001300 4.243665 1.559521 0.000000
1763464695.948000 1538.020020 0.000000 0.000000 -190.800600 -260.004500 680.769400 -90.006000 0.009200 -0.000100 4.241781 1.561596 0.000000
1763464696.057000 1538.020020 0.000000 0.000000 -193.317500 -260.000400 680.752300 -90.011200 0.009700 0.000400 4.236576 1.561088 0.000000
1763464696.167000 1538.020020 0.000000 0.000000 -196.558800 -259.998900 680.765000 -90.006400 0.008700 -0.000300 4.241382 1.562091 0.000000
1763464696.276000 1538.020020 0.000000 0.000000 -200.164100 -259.999900 680.772500 -90.012800 0.008000 -0.000800 4.234986 1.562756 0.000000
1763464696.385000 1538.020020 0.000000 0.000000 -204.114700 -259.998800 680.762600 -90.012300 0.008000 -0.000700 4.235485 1.562766 0.000000
1763464696.494000 1538.020020 0.000000 0.000000 -206.275600 -260.000900 680.763200 -90.006800 0.007300 -0.001900 4.240993 1.563253 0.000000
1763464696.603000 1538.020020 0.000000 0.000000 -209.511800 -259.990300 680.758500 -90.004400 0.005200 -0.003600 4.243398 1.564472 0.000000
1763464696.713000 1538.020020 0.000000 0.000000 -213.473400 -259.989000 680.760200 -90.000700 0.001300 -0.006800 4.247088 1.563873 0.000000
1763464696.822000 1538.020020 0.000000 0.000000 -217.068300 -259.990500 680.766800 -90.008700 0.003300 -0.005100 4.239096 1.564722 0.000000
1763464696.931000 1538.020020 0.000000 0.000000 -219.238000 -259.994500 680.764500 -90.007100 0.008500 -0.000700 4.240686 1.562268 0.000000
1763464697.040000 1538.020020 0.000000 0.000000 -222.840500 -259.999000 680.767300 -90.005500 0.008700 -0.000500 4.242284 1.562082 0.000000
1763464697.149000 1538.020020 0.000000 0.000000 -226.434600 -260.000100 680.762600 -90.001300 0.009200 0.000000 4.246480 1.561596 0.000000
1763464697.259000 1538.020020 0.000000 0.000000 -230.035300 -260.002500 680.762300 -89.997800 0.008000 -0.001000 4.249988 1.562734 0.000000
1763464697.368000 1538.020020 0.000000 0.000000 -232.557800 -259.996900 680.759400 -90.000600 0.008900 -0.000100 4.247180 1.561896 0.000000
1763464697.477000 1538.020020 0.000000 0.000000 -235.794100 -260.002000 680.775100 -89.997700 0.007500 -0.002100 4.250095 1.563008 0.000000
1763464697.586000 1538.020020 0.000000 0.000000 -239.393500 -259.996400 680.758600 -90.016500 0.010500 0.000700 4.231272 1.560273 0.000000
1763464697.695000 1538.020020 0.000000 0.000000 -243.360400 -260.003200 680.767200 -89.999100 0.009100 -0.000600 4.248685 1.561677 0.000000
1763464697.805000 1538.020020 0.000000 0.000000 -245.519700 -259.998900 680.761200 -89.999300 0.010600 0.001000 4.248469 1.560149 0.000000
1763464697.914000 1538.020020 0.000000 0.000000 -248.751300 -260.000900 680.776100 -90.000500 0.007700 -0.001700 4.247293 1.562911 0.000000
1763464698.023000 1538.020020 0.000000 0.000000 -252.716000 -260.001400 680.755900 -90.006200 0.010500 0.001000 4.241569 1.560249 0.000000
1763464698.132000 1538.020020 0.000000 0.000000 -256.319400 -260.002300 680.769800 -90.000800 0.008500 -0.000800 4.246986 1.562259 0.000000
1763464698.241000 1538.020020 0.000000 0.000000 -258.841100 -259.998200 680.752800 -90.004700 0.010500 0.001100 4.243068 1.560239 0.000000
1763464698.351000 1538.020020 0.000000 0.000000 -262.076200 -260.003600 680.787500 -90.000900 0.008200 -0.001100 4.246889 1.562523 0.000000
1763464698.460000 1538.020020 0.000000 0.000000 -265.684000 -260.005000 680.753000 -90.015400 0.012800 0.003600 4.232334 1.557500 0.000000
1763464698.569000 1538.020020 0.000000 0.000000 -269.637600 -260.001700 680.769300 -89.995900 0.009300 0.000200 4.251878 1.561494 0.000000
1763464698.678000 1538.020020 0.000000 0.000000 -271.800000 -260.000400 680.751500 -90.006700 0.010100 0.000200 4.241078 1.560694 0.000000
1763464698.787000 1538.020020 0.000000 0.000000 -275.034000 -259.994200 680.771700 -90.002300 0.008200 -0.001700 4.245494 1.562422 0.000000
1763464698.897000 1538.020020 0.000000 0.000000 -279.000500 -260.003600 680.754000 -90.000600 0.011600 0.002000 4.247156 1.559025 0.000000
1763464699.006000 1538.020020 0.000000 0.000000 -282.594600 -260.001300 680.761000 -90.005900 0.010100 0.000400 4.241876 1.560688 0.000000
1763464699.115000 1538.020020 0.000000 0.000000 -284.762900 -260.003500 680.754200 -89.994800 0.011600 0.002100 4.252955 1.559008 0.000000
1763464699.224000 1538.020020 0.000000 0.000000 -288.353700 -259.992200 680.763300 -90.012900 0.008700 -0.001000 4.234888 1.562039 0.000000
1763464699.333000 1538.020020 0.000000 0.000000 -291.961900 -260.005400 680.780000 -90.006300 0.010000 0.000400 4.241476 1.560788 0.000000
1763464699.443000 1538.020020 0.000000 0.000000 -295.552800 -259.995900 680.762500 -90.009000 0.008300 -0.001400 4.238791 1.562379 0.000000
1763464699.552000 1538.020020 0.000000 0.000000 -298.075200 -260.002500 680.766500 -90.001800 0.008000 -0.001700 4.245993 1.562618 0.000000
1763464699.661000 1538.020020 0.000000 0.000000 -301.316700 -259.998000 680.765800 -90.011300 0.009700 0.000300 4.236477 1.561092 0.000000
1763464699.770000 1538.020020 0.000000 0.000000 -304.924900 -259.995600 680.763900 -90.008300 0.010300 0.001100 4.239468 1.560438 0.000000
1763464699.879000 1538.020020 0.000000 0.000000 -308.877400 -259.998100 680.783000 -89.995400 0.007800 -0.001800 4.252394 1.562791 0.000000
1763464699.989000 1538.020020 0.000000 0.000000 -311.043200 -260.009100 680.740100 -90.002200 0.014300 0.006000 4.245494 1.555289 0.000000
1763464700.098000 1538.020020 0.000000 0.000000 -314.271700 -260.003100 680.788900 -90.001100 0.007600 -0.002000 4.246695 1.562938 0.000000
1763464700.207000 1538.020020 0.000000 0.000000 -318.245900 -260.004600 680.763700 -90.005100 0.013100 0.004700 4.242618 1.556879 0.000000
1763464700.316000 1538.020020 0.000000 0.000000 -321.840700 -259.995500 680.751900 -90.014900 0.010600 0.000900 4.232870 1.560158 0.000000
1763464700.425000 1538.020020 0.000000 0.000000 -324.359500 -260.004700 680.770100 -90.003800 0.008800 -0.001400 4.243992 1.561886 0.000000
1763464700.535000 1538.020020 0.000000 0.000000 -327.593900 -260.000500 680.762000 -90.004000 0.010600 0.001000 4.243769 1.560149 0.000000
1763464700.644000 1538.020020 0.000000 0.000000 -331.193700 -259.998800 680.760000 -90.000200 0.009400 -0.000400 4.247583 1.561388 0.000000
1763464700.753000 1538.020020 0.000000 0.000000 -335.157600 -260.001500 680.774000 -89.999500 0.008400 -0.001700 4.248294 1.562226 0.000000
1763464700.862000 1538.020020 0.000000 0.000000 -337.319800 -259.997500 680.759100 -90.002800 0.009700 -0.000100 4.244981 1.561096 0.000000
1763464700.971000 1538.020020 0.000000 0.000000 -340.562800 -260.004100 680.765800 -89.997800 0.011400 0.002300 4.249953 1.559167 0.000000
1763464701.081000 1538.020020 0.000000 0.000000 -344.517100 -259.999900 680.783700 -89.998600 0.008800 -0.001100 4.249189 1.561928 0.000000
1763464701.190000 1538.020020 0.000000 0.000000 -348.118900 -260.000800 680.758800 -90.005500 0.009600 -0.000100 4.242281 1.561196 0.000000
1763464701.299000 1538.020020 0.000000 0.000000 -349.673500 -260.014700 680.733500 -90.006600 0.013400 0.005100 4.241111 1.556459 0.000000
1763464701.408000 1538.020020 0.000000 0.000000 -350.002900 -260.009600 680.743700 -89.996400 0.013600 0.005400 4.251306 1.556164 0.000000
1763464701.517000 1538.020020 0.000000 0.000000 -350.008100 -260.003000 680.764500 -89.992300 0.011800 0.003100 4.255443 1.558596 0.000000
1763464701.627000 1538.020020 0.000000 0.000000 -350.007900 -259.999400 680.765200 -89.992600 0.011800 0.003100 4.255143 1.558596 0.000000
1763464701.736000 1538.020020 0.000000 0.000000 -350.005700 -260.001200 680.765200 -89.992300 0.011500 0.002600 4.255450 1.559006 0.000000
1763464701.845000 1538.020020 0.000000 0.000000 -350.005700 -260.001200 680.765200 -89.992300 0.011500 0.002600 4.255450 1.559006 0.000000
1763464701.954000 1538.020020 0.000000 0.000000 -350.003300 -259.999400 680.765800 -89.993200 0.011200 0.002200 4.254555 1.559382 0.000000
1763464702.063000 1538.020020 0.000000 0.000000 -347.773700 -260.030500 680.723600 -89.928800 0.027900 0.024600 4.318293 1.533602 0.000000
1763464702.173000 1538.020020 0.000000 0.000000 -345.609600 -260.007100 680.761600 -89.970100 0.015800 0.008300 4.277548 1.552949 0.000000
1763464702.282000 1538.020020 0.000000 0.000000 -342.360600 -260.004200 680.741900 -89.997200 0.010700 0.001300 4.250566 1.560018 0.000000
1763464702.391000 1538.020020 0.000000 0.000000 -338.387900 -259.997800 680.771300 -90.003200 0.005900 -0.005000 4.244609 1.563063 0.000000
1763464702.500000 1538.020020 0.000000 0.000000 -334.795400 -260.008600 680.775600 -89.987500 0.010100 0.000500 4.260275 1.560684 0.000000
1763464702.609000 1538.020020 0.000000 0.000000 -332.282800 -260.000100 680.754500 -90.000500 0.012800 0.003900 4.247230 1.557415 0.000000
1763464702.719000 1538.020020 0.000000 0.000000 -329.039100 -260.004500 680.776000 -90.004500 0.010000 0.000300 4.243277 1.560792 0.000000
1763464702.828000 1538.020020 0.000000 0.000000 -325.431900 -260.007900 680.772200 -89.998000 0.010100 0.000300 4.249777 1.560692 0.000000
1763464702.937000 1538.020020 0.000000 0.000000 -321.478300 -260.001700 680.752200 -90.003100 0.011300 0.001700 4.244660 1.559369 0.000000
1763464703.046000 1538.020020 0.000000 0.000000 -319.319500 -260.002500 680.773700 -90.003300 0.010900 0.001200 4.244467 1.559830 0.000000
1763464703.155000 1538.020020 0.000000 0.000000 -316.070600 -259.998600 680.757900 -90.000800 0.009300 -0.000800 4.246987 1.561462 0.000000
1763464703.265000 1538.020020 0.000000 0.000000 -312.118400 -260.005300 680.758500 -90.010400 0.011900 0.002300 4.237352 1.558676 0.000000
1763464703.374000 1538.020020 0.000000 0.000000 -308.506900 -260.003100 680.791300 -90.000900 0.005700 -0.004300 4.246904 1.563656 0.000000
1763464703.483000 1538.020020 0.000000 0.000000 -306.362300 -259.996100 680.758700 -90.008300 0.011800 0.002900 4.239445 1.558645 0.000000
1763464703.592000 1538.020020 0.000000 0.000000 -302.758800 -259.999000 680.783700 -90.011800 0.008000 -0.001600 4.235992 1.562638 0.000000
1763464703.701000 1538.020020 0.000000 0.000000 -299.158900 -259.996400 680.753500 -90.009700 0.009500 0.000000 4.238080 1.561296 0.000000
1763464703.811000 1538.020020 0.000000 0.000000 -295.556400 -259.999000 680.767700 -90.003600 0.010000 0.000500 4.244175 1.560784 0.000000
1763464703.920000 1538.020020 0.000000 0.000000 -293.032600 -260.010000 680.765200 -89.999300 0.011500 0.002200 4.248454 1.559088 0.000000
1763464704.029000 1538.020020 0.000000 0.000000 -289.795800 -259.992400 680.764800 -90.007300 0.008100 -0.001600 4.240493 1.562540 0.000000
1763464704.138000 1538.020020 0.000000 0.000000 -286.201700 -259.998600 680.778100 -89.999400 0.009700 0.000100 4.248379 1.561096 0.000000
1763464704.247000 1538.020020 0.000000 0.000000 -282.234200 -259.999700 680.772000 -89.997900 0.009500 -0.000300 4.249882 1.561292 0.000000
1763464704.357000 1538.020020 0.000000 0.000000 -280.076500 -260.004700 680.784500 -90.001700 0.009500 -0.000300 4.246082 1.561292 0.000000
1763464704.466000 1538.020020 0.000000 0.000000 -276.831700 -259.999900 680.754700 -89.997100 0.011100 0.001400 4.250664 1.559608 0.000000
1763464704.575000 1538.020020 0.000000 0.000000 -272.880300 -260.003600 680.760000 -90.001400 0.012000 0.002200 4.246353 1.558596 0.000000
1763464704.684000 1538.020020 0.000000 0.000000 -269.281100 -260.004600 680.780600 -90.002600 0.011000 0.001100 4.245168 1.559741 0.000000
1763464704.793000 1538.020020 0.000000 0.000000 -266.755500 -260.005200 680.758600 -90.013400 0.012100 0.002200 4.234353 1.558498 0.000000
1763464704.903000 1538.020020 0.000000 0.000000 -263.505900 -259.999900 680.769900 -89.996800 0.007900 -0.002100 4.250996 1.562622 0.000000
1763464705.012000 1538.020020 0.000000 0.000000 -259.916700 -260.000600 680.760900 -90.005200 0.009800 -0.000300 4.242583 1.560992 0.000000
1763464705.121000 1538.020020 0.000000 0.000000 -255.958500 -260.004900 680.776800 -90.001500 0.009200 -0.000200 4.246281 1.561594 0.000000
1763464705.230000 1538.020020 0.000000 0.000000 -253.795100 -259.998700 680.760700 -89.998000 0.011200 0.001700 4.249761 1.559468 0.000000
1763464705.339000 1538.020020 0.000000 0.000000 -250.554700 -260.006200 680.767900 -89.996900 0.009700 0.000200 4.250878 1.561094 0.000000
1763464705.449000 1538.020020 0.000000 0.000000 -246.598500 -260.000400 680.760800 -90.002900 0.010900 0.001300 4.244865 1.559819 0.000000
1763464705.558000 1538.020020 0.000000 0.000000 -242.996500 -260.007200 680.773200 -90.002500 0.010000 0.000300 4.245277 1.560792 0.000000
1763464705.667000 1538.020020 0.000000 0.000000 -240.836400 -259.998300 680.757200 -89.994200 0.010800 0.001000 4.253569 1.559950 0.000000
1763464705.776000 1538.020020 0.000000 0.000000 -237.234300 -260.009400 680.764900 -89.998700 0.010300 0.000400 4.249075 1.560489 0.000000
1763464705.885000 1538.020020 0.000000 0.000000 -233.639900 -259.998000 680.764400 -90.003300 0.010100 0.000200 4.244478 1.560694 0.000000
1763464705.995000 1538.020020 0.000000 0.000000 -230.044600 -260.004100 680.772600 -90.006600 0.011000 0.000900 4.241170 1.559760 0.000000
1763464706.104000 1538.020020 0.000000 0.000000 -227.514800 -260.007500 680.760300 -90.008000 0.012100 0.001800 4.239758 1.558563 0.000000
1763464706.213000 1538.020020 0.000000 0.000000 -224.273000 -260.002200 680.768000 -90.001000 0.011100 0.000900 4.246770 1.559660 0.000000
1763464706.322000 1538.020020 0.000000 0.000000 -220.678300 -259.995000 680.776400 -90.006300 0.009200 -0.000100 4.241481 1.561596 0.000000
1763464706.431000 1538.020020 0.000000 0.000000 -216.720200 -260.002200 680.770900 -89.993500 0.010300 0.000700 4.254272 1.560473 0.000000
1763464706.541000 1538.020020 0.000000 0.000000 -214.561700 -260.003900 680.774500 -89.996500 0.009400 -0.000100 4.251281 1.561396 0.000000
1763464706.650000 1538.020020 0.000000 0.000000 -211.316400 -259.997600 680.766500 -90.007900 0.010600 0.000900 4.239870 1.560158 0.000000
1763464706.759000 1538.020020 0.000000 0.000000 -207.357500 -260.006700 680.773100 -89.989400 0.009600 0.000000 4.258380 1.561196 0.000000
1763464706.868000 1538.020020 0.000000 0.000000 -203.755900 -260.001100 680.759100 -90.006300 0.010200 0.000300 4.241477 1.560592 0.000000
1763464706.977000 1538.020020 0.000000 0.000000 -201.236000 -260.001800 680.774000 -89.997200 0.008500 -0.001100 4.250589 1.562225 0.000000
1763464707.087000 1538.020020 0.000000 0.000000 -197.999000 -260.000100 680.763500 -90.008300 0.009200 -0.000600 4.239485 1.561577 0.000000
1763464707.196000 1538.020020 0.000000 0.000000 -194.394900 -259.997200 680.755900 -89.992100 0.009000 -0.000800 4.255687 1.561761 0.000000
1763464707.305000 1538.020020 0.000000 0.000000 -190.431900 -259.996300 680.766200 -89.994600 0.004700 -0.003300 4.253195 1.565054 0.000000
1763464707.414000 1538.020020 0.000000 0.000000 -188.271800 -259.988200 680.762400 -90.000800 0.003500 -0.004200 4.246994 1.565329 0.000000
1763464707.523000 1538.020020 0.000000 0.000000 -185.032600 -259.990700 680.768200 -90.009300 0.000800 -0.006200 4.238485 1.564545 0.000000
1763464707.633000 1538.020020 0.000000 0.000000 -181.071300 -260.002200 680.754800 -89.997700 0.009000 -0.000400 4.250083 1.561787 0.000000
1763464707.742000 1538.020020 0.000000 0.000000 -177.479600 -259.999300 680.768900 -90.005100 0.010200 0.000300 4.242677 1.560592 0.000000
1763464707.851000 1538.020020 0.000000 0.000000 -175.317800 -260.003600 680.769400 -90.008800 0.008800 -0.000700 4.238986 1.561969 0.000000
1763464707.960000 1538.020020 0.000000 0.000000 -171.717100 -260.003400 680.761700 -89.998100 0.010700 0.000500 4.249674 1.560085 0.000000
1763464708.069000 1538.020020 0.000000 0.000000 -168.119400 -259.999800 680.774900 -89.997900 0.008800 -0.000800 4.249887 1.561960 0.000000
1763464708.179000 1538.020020 0.000000 0.000000 -164.519300 -260.001000 680.763600 -89.996600 0.009900 0.000400 4.251176 1.560888 0.000000
1763464708.288000 1538.020020 0.000000 0.000000 -161.992200 -259.998700 680.764800 -90.002200 0.009600 0.000200 4.245578 1.561194 0.000000
1763464708.397000 1538.020020 0.000000 0.000000 -158.759200 -260.001400 680.769000 -89.997600 0.010200 0.000500 4.250175 1.560584 0.000000
1763464708.506000 1538.020020 0.000000 0.000000 -155.155700 -260.000700 680.768700 -89.990800 0.009500 -0.000100 4.256981 1.561296 0.000000
1763464708.615000 1538.020020 0.000000 0.000000 -151.198600 -260.005800 680.767900 -90.004800 0.011300 0.000900 4.242969 1.559461 0.000000
1763464708.725000 1538.020020 0.000000 0.000000 -149.039600 -260.004500 680.776300 -90.000100 0.009500 -0.000300 4.247682 1.561292 0.000000
1763464708.834000 1538.020020 0.000000 0.000000 -145.798500 -260.003500 680.781900 -90.003900 0.007600 -0.000800 4.243886 1.563154 0.000000
1763464708.943000 1538.020020 0.000000 0.000000 -141.837500 -259.999200 680.758800 -90.001200 0.011300 0.001100 4.246567 1.559443 0.000000
1763464709.052000 1538.020020 0.000000 0.000000 -138.238900 -260.005400 680.761100 -90.001200 0.011600 0.001200 4.246566 1.559134 0.000000
1763464709.161000 1538.020020 0.000000 0.000000 -135.717900 -259.999500 680.786100 -90.003100 0.007700 -0.000900 4.244687 1.563044 0.000000
1763464709.271000 1538.020020 0.000000 0.000000 -132.480400 -260.000400 680.757800 -90.007400 0.011500 0.000900 4.240369 1.559261 0.000000
1763464709.380000 1538.020020 0.000000 0.000000 -128.881700 -260.005600 680.753000 -90.000400 0.012100 0.001100 4.247366 1.558646 0.000000
1763464709.489000 1538.020020 0.000000 0.000000 -124.916700 -260.001800 680.774300 -90.000700 0.010000 -0.000100 4.247081 1.560796 0.000000
1763464709.598000 1538.020020 0.000000 0.000000 -122.760400 -259.997500 680.768200 -90.005000 0.011300 0.001100 4.242767 1.559443 0.000000
1763464709.707000 1538.020020 0.000000 0.000000 -119.519300 -260.004200 680.764700 -90.012700 0.012400 0.001500 4.235061 1.558306 0.000000
1763464709.817000 1538.020020 0.000000 0.000000 -115.558900 -260.000800 680.781100 -90.007100 0.009400 0.000000 4.240680 1.561396 0.000000
1763464709.926000 1538.020020 0.000000 0.000000 -111.958500 -260.003600 680.783600 -89.998300 0.008900 -0.000300 4.249482 1.561891 0.000000
1763464710.035000 1538.020020 0.000000 0.000000 -109.795800 -260.003000 680.763300 -90.002400 0.010300 0.000200 4.245378 1.560494 0.000000
1763464710.144000 1538.020020 0.000000 0.000000 -106.200500 -260.007400 680.754400 -90.007400 0.011100 0.000400 4.240375 1.559689 0.000000
1763464710.253000 1538.020020 0.000000 0.000000 -102.599700 -260.005900 680.777300 -89.995400 0.008900 0.000000 4.252380 1.561896 0.000000
1763464710.363000 1538.020020 0.000000 0.000000 -100.168400 -259.986400 680.806300 -89.993300 0.007000 -0.000800 4.254485 1.563751 0.000000
1763464710.472000 1538.020020 0.000000 0.000000 -100.010000 -259.991300 680.783100 -90.001100 0.011600 0.000900 4.246669 1.559161 0.000000
1763464710.581000 1538.020020 0.000000 0.000000 -100.000800 -259.997100 680.775600 -90.006800 0.012600 0.001300 4.240963 1.558129 0.000000
1763464710.690000 1538.020020 0.000000 0.000000 -100.000400 -260.001000 680.768600 -90.007400 0.013100 0.001500 4.240360 1.557611 0.000000
1763464710.799000 1538.020020 0.000000 0.000000 -100.001200 -260.003100 680.766300 -90.006500 0.013500 0.001700 4.241257 1.557190 0.000000
1763464710.909000 1538.020020 0.000000 0.000000 -100.001700 -260.004500 680.766700 -90.006500 0.013000 0.001500 4.241260 1.557710 0.000000
1763464711.018000 1538.020020 0.000000 0.000000 -100.001400 -260.003800 680.766700 -90.006500 0.012500 0.001300 4.241263 1.558229 0.000000
1763464711.127000 1538.020020 0.000000 0.000000 -100.007400 -262.298400 680.778300 -89.979900 0.034200 0.009500 4.267555 1.535302 0.000000
1763464711.236000 1538.020020 0.000000 0.000000 -100.001300 -265.849400 680.767100 -89.991100 0.019700 0.003900 4.256603 1.550714 0.000000
1763464711.345000 1538.020020 0.000000 0.000000 -100.004400 -268.358300 680.771600 -90.011200 0.009400 0.000000 4.236580 1.561396 0.000000
1763464711.455000 1538.020020 0.000000 0.000000 -99.997700 -271.603500 680.769800 -90.008900 0.009200 -0.000100 4.238881 1.561596 0.000000
1763464711.564000 1538.020020 0.000000 0.000000 -99.996000 -275.200800 680.776300 -89.997500 0.010200 0.000200 4.250278 1.560594 0.000000
1763464711.673000 1538.020020 0.000000 0.000000 -100.001900 -279.157000 680.767300 -90.000400 0.010900 0.000400 4.247375 1.559889 0.000000
1763464711.782000 1538.020020 0.000000 0.000000 -100.001300 -281.322500 680.790500 -90.003400 0.008000 -0.000700 4.244385 1.562766 0.000000
1763464711.891000 1538.020020 0.000000 0.000000 -99.999100 -284.556600 680.774700 -90.006800 0.010100 0.000000 4.240980 1.560696 0.000000
