Time_UTC[s] Orbit_rail_pos[mm] PI_table_pos[deg] Target_table_pos[deg] Robot_X[mm] Robot_Y[mm] Robot_Z[mm] Robot_A[deg] Robot_B[deg] Robot_C[deg] Attitude_RA[Deg] Attitude_Dec[Deg] Attitude_Rot[Deg]
1763465248.838000 1538.020020 0.000000 0.000000 -163.665300 -403.859900 680.762000 -90.001400 0.000700 15.155800 1.105218 -1.018633 0.000000
1763465248.947000 1538.020020 0.000000 0.000000 -163.661400 -403.857400 680.775100 -90.003300 -0.000700 13.175200 4.244968 0.961967 0.000000
1763465249.056000 1538.020020 0.000000 0.000000 -163.659800 -403.851400 680.750900 -90.015500 -0.003400 12.093800 4.230542 1.098214 0.000000
1763465249.166000 1538.020020 0.000000 0.000000 -163.665200 -403.864300 680.762900 -89.995600 -0.000100 10.476100 1.110762 -0.519474 0.000000
1763465249.275000 1538.020020 0.000000 0.000000 -163.663800 -403.846200 680.758900 -90.016800 -0.001200 8.495200 1.087779 -0.641218 0.000000
1763465249.384000 1538.020020 0.000000 0.000000 -163.662400 -403.850700 680.771400 -89.991600 -0.002700 6.695500 4.257361 1.158473 0.000000
1763465249.493000 1538.020020 0.000000 0.000000 -163.657700 -403.845700 680.765000 -90.007600 -0.004900 5.433000 4.234600 0.720600 0.000000
1763465249.602000 1538.020020 0.000000 0.000000 -163.664800 -403.864000 680.765600 -89.996800 0.005600 3.818500 1.104887 -0.893869 0.000000
1763465249.712000 1538.020020 0.000000 0.000000 -163.658400 -403.848300 680.771200 -90.009500 -0.005000 2.014100 1.086157 -0.443298 0.000000
1763465249.821000 1538.020020 0.000000 0.000000 -163.664500 -403.853900 680.771100 -90.000900 -0.004100 0.246000 4.247909 1.324763 0.000000
1763465249.930000 1538.020020 0.000000 0.000000 -163.663900 -403.869100 680.732600 -90.000100 0.001100 0.025900 4.247651 1.544873 0.000000
1763465250.039000 1538.020020 0.000000 0.000000 -163.657500 -403.856300 680.763800 -89.993800 -0.003300 -0.002500 4.253971 1.566656 0.000000
1763465250.148000 1538.020020 0.000000 0.000000 -163.659300 -403.853200 680.767100 -89.993300 -0.003700 -0.002700 4.254470 1.566216 0.000000
1763465250.258000 1538.020020 0.000000 0.000000 -163.657700 -403.854700 680.767100 -89.992900 -0.003400 -0.002000 4.254873 1.566852 0.000000
1763465250.367000 1538.020020 0.000000 0.000000 -163.657700 -403.854700 680.767100 -89.993800 -0.003400 -0.002000 4.253973 1.566852 0.000000
1763465250.476000 1538.020020 0.000000 0.000000 -163.658500 -403.856700 680.761200 -89.993800 -0.002700 -0.001700 4.253975 1.567606 0.000000
1763465250.585000 1538.020020 0.000000 0.000000 -163.658700 -403.855100 680.764400 -89.993800 -0.002700 -0.001100 4.253977 1.567881 0.000000
1763465250.694000 1538.020020 0.000000 0.000000 -163.663000 -403.850300 680.775700 -89.927700 -0.010200 0.886600 4.332584 0.684154 0.000000
1763465250.804000 1538.020020 0.000000 0.000000 -163.657500 -403.859200 680.761900 -89.985200 -0.002500 2.127400 1.116969 -0.556602 0.000000
1763465250.913000 1538.020020 0.000000 0.000000 -163.653500 -403.853200 680.763000 -89.991700 -0.001600 3.746600 1.115593 -0.965787 0.000000
1763465251.022000 1538.020020 0.000000 0.000000 -163.656300 -403.846400 680.766000 -90.012200 -0.005200 5.542500 4.230825 0.830096 0.000000
1763465251.131000 1538.020020 0.000000 0.000000 -163.671200 -403.857400 680.779000 -90.000900 -0.000800 7.525800 4.249229 0.328182 0.000000
1763465251.240000 1538.020020 0.000000 0.000000 -163.655200 -403.850700 680.770400 -90.003300 -0.003100 8.605100 1.099567 -0.751114 0.000000
1763465251.350000 1538.020020 0.000000 0.000000 -163.653000 -403.857300 680.756400 -89.997500 -0.000200 10.225400 1.108893 -0.770174 0.000000
1763465251.459000 1538.020020 0.000000 0.000000 -163.655600 -403.851000 680.750700 -90.001900 -0.003500 12.205300 4.244558 1.209709 0.000000
1763465251.568000 1538.020020 0.000000 0.000000 -163.671900 -403.862100 680.755300 -90.001900 0.002500 14.007400 4.226725 0.129767 0.000000
1763465251.677000 1538.020020 0.000000 0.000000 -163.655500 -403.860800 680.769400 -89.998000 0.000400 15.264800 1.108377 -1.127633 0.000000
1763465251.786000 1538.020020 0.000000 0.000000 -163.658300 -403.863700 680.745100 -90.007300 0.004700 16.886800 1.087517 -0.391955 0.000000
1763465251.896000 1538.020020 0.000000 0.000000 -163.660700 -403.856600 680.783800 -89.995300 -0.007200 18.684300 4.251279 1.405385 0.000000
1763465252.005000 1538.020020 0.000000 0.000000 -163.664500 -403.857500 680.752800 -89.998400 0.000900 20.665600 1.111383 -0.245248 0.000000
1763465252.114000 1538.020020 0.000000 0.000000 -163.652700 -403.865600 680.773900 -89.998600 0.000200 21.745000 1.107637 -1.324648 0.000000
1763465252.223000 1538.020020 0.000000 0.000000 -163.667400 -403.857800 680.768100 -89.991300 -0.006500 23.365900 1.147605 -0.196041 0.000000
1763465252.332000 1538.020020 0.000000 0.000000 -163.668000 -403.851300 680.771200 -90.001800 -0.002000 25.345500 4.246412 1.358028 0.000000
1763465252.442000 1538.020020 0.000000 0.000000 -163.663400 -403.847700 680.768800 -90.006900 -0.002900 27.145700 1.093161 -0.442160 0.000000
1763465252.551000 1538.020020 0.000000 0.000000 -163.655800 -403.863000 680.757000 -90.001800 0.002100 28.404300 1.104112 -1.440813 0.000000
1763465252.660000 1538.020020 0.000000 0.000000 -163.671000 -403.865500 680.719800 -89.999700 0.008300 30.028500 4.292805 0.183363 0.000000
1763465252.769000 1538.020020 0.000000 0.000000 -163.666500 -403.857600 680.744500 -90.004500 0.006300 31.828100 4.240525 1.158577 0.000000
1763465252.878000 1538.020020 0.000000 0.000000 -163.660400 -403.856700 680.762300 -90.002400 -0.000200 33.625900 1.103518 -0.639177 0.000000
1763465252.988000 1538.020020 0.000000 0.000000 -163.668900 -403.855700 680.757600 -90.000600 -0.000400 34.885200 1.105723 -1.243115 0.000000
1763465253.097000 1538.020020 0.000000 0.000000 -163.665100 -403.857600 680.760700 -90.003000 -0.000700 36.506900 4.243020 0.378584 0.000000
1763465253.206000 1538.020020 0.000000 0.000000 -163.655200 -403.854400 680.767000 -89.996400 -0.008700 38.304800 4.257404 0.965054 0.000000
1763465253.315000 1538.020020 0.000000 0.000000 -163.664600 -403.862600 680.759100 -90.003200 0.001700 40.286000 1.104040 -1.016089 0.000000
1763465253.424000 1538.020020 0.000000 0.000000 -163.653100 -403.857500 680.779300 -89.999800 0.000400 41.365100 1.106156 -1.046401 0.000000
1763465253.534000 1538.020020 0.000000 0.000000 -163.663100 -403.852200 680.776000 -90.005100 -0.000100 42.985100 4.242525 0.573599 0.000000
1763465253.643000 1538.020020 0.000000 0.000000 -163.662900 -403.848200 680.771900 -90.000800 -0.004100 44.965600 4.253136 0.587488 0.000000
1763465253.752000 1538.020020 0.000000 0.000000 -163.648000 -403.855300 680.774600 -90.002800 0.000400 46.765800 1.103537 -1.212706 0.000000
1763465253.861000 1538.020020 0.000000 0.000000 -163.670000 -403.855800 680.756500 -90.002900 0.000800 48.025000 1.102277 -0.669686 0.000000
1763465253.970000 1538.020020 0.000000 0.000000 -163.660200 -403.861600 680.761500 -90.001500 0.003600 49.644900 4.248853 0.950205 0.000000
1763465254.080000 1538.020020 0.000000 0.000000 -163.667400 -403.852400 680.748000 -90.002600 -0.000700 51.446000 4.246881 0.390279 0.000000
1763465254.189000 1538.020020 0.000000 0.000000 -163.660700 -403.850100 680.763600 -90.005100 -0.002100 53.427200 1.101129 -1.550562 0.000000
1763465254.298000 1538.020020 0.000000 0.000000 -163.667700 -403.853100 680.760700 -90.003800 0.001600 54.505600 1.099255 -0.472271 0.000000
1763465254.407000 1538.020020 0.000000 0.000000 -163.657500 -403.859000 680.774100 -89.999300 -0.003600 56.125200 4.246857 1.147314 0.000000
1763465254.516000 1538.020020 0.000000 0.000000 -163.666000 -403.856300 680.764400 -89.993500 -0.004900 58.104300 4.566797 0.015164 0.000000
1763465254.626000 1538.020020 0.000000 0.000000 -163.654400 -403.857900 680.769400 -90.001100 -0.000800 59.904400 1.105261 -1.356655 0.000000
1763465254.735000 1538.020020 0.000000 0.000000 -163.669700 -403.857100 680.771300 -90.002100 -0.002000 61.166600 1.125195 -0.094457 0.000000
1763465254.844000 1538.020020 0.000000 0.000000 -163.661300 -403.856700 680.781300 -90.002500 0.003700 62.783600 4.245458 1.522402 0.000000
1763465254.953000 1538.020020 0.000000 0.000000 -163.660700 -403.867400 680.761100 -89.995700 0.004200 64.584600 1.133311 -0.181949 0.000000
1763465255.062000 1538.020020 0.000000 0.000000 -163.662400 -403.898600 680.758800 -89.971200 0.003200 66.385000 1.133590 -1.159230 0.000000
1763465255.172000 1538.020020 0.000000 0.000000 -163.663700 -403.882200 680.762400 -89.986800 0.007400 67.644100 4.334704 0.099855 0.000000
1763465255.281000 1538.020020 0.000000 0.000000 -163.654900 -403.858600 680.769400 -89.998000 0.002800 69.266800 4.249351 1.419009 0.000000
1763465255.390000 1538.020020 0.000000 0.000000 -163.664000 -403.856500 680.751800 -90.003400 0.001900 71.065000 1.107555 -0.379165 0.000000
1763465255.499000 1538.020020 0.000000 0.000000 -163.663200 -403.858500 680.765300 -89.996600 -0.003800 73.044500 1.113406 -0.782920 0.000000
1763465255.608000 1538.020020 0.000000 0.000000 -163.664300 -403.861700 680.781200 -90.001100 0.004300 74.125600 4.260670 0.298170 0.000000
1763465255.718000 1538.020020 0.000000 0.000000 -163.660300 -403.855300 680.767400 -90.002200 0.001100 75.745700 4.245181 1.223318 0.000000
1763465255.827000 1538.020020 0.000000 0.000000 -163.663100 -403.853000 680.770100 -90.003200 0.000500 77.725400 1.103517 -0.756380 0.000000
1763465255.936000 1538.020020 0.000000 0.000000 -163.665400 -403.856100 680.748600 -90.001800 0.004800 79.525900 1.097136 -0.584705 0.000000
1763465256.045000 1538.020020 0.000000 0.000000 -163.666100 -403.854200 680.757000 -90.000400 0.001100 80.784200 4.248758 0.673587 0.000000
1763465256.154000 1538.020020 0.000000 0.000000 -163.657900 -403.852500 680.768700 -90.001300 -0.005200 82.407000 4.251092 0.845190 0.000000
1763465256.264000 1538.020020 0.000000 0.000000 -163.663500 -403.864400 680.760700 -89.997800 0.004600 84.205600 1.111653 -0.953380 0.000000
1763465256.373000 1538.020020 0.000000 0.000000 -163.663400 -403.859000 680.756000 -90.000900 -0.000800 86.185500 1.109072 -0.208298 0.000000
1763465256.482000 1538.020020 0.000000 0.000000 -163.665700 -403.863000 680.770400 -89.997000 -0.005500 87.264300 4.246144 0.870484 0.000000
1763465256.591000 1538.020020 0.000000 0.000000 -163.663300 -403.843000 680.748200 -90.010300 0.005000 88.887500 4.230874 0.647881 0.000000
1763465256.700000 1538.020020 0.000000 0.000000 -163.656000 -403.852400 680.766300 -90.000300 -0.005300 89.955100 1.094010 -0.419703 0.000000
1763465256.810000 1538.020020 0.000000 0.000000 -163.656800 -403.853400 680.767900 -90.002500 0.004600 89.999300 1.112881 -0.463904 0.000000
1763465256.919000 1538.020020 0.000000 0.000000 -163.656800 -403.853100 680.768300 -90.002700 0.004800 90.000900 1.113042 -0.465504 0.000000
1763465257.028000 1538.020020 0.000000 0.000000 -163.656800 -403.853100 680.768300 -90.002700 0.004800 90.000900 1.113042 -0.465504 0.000000
1763465257.137000 1538.020020 0.000000 0.000000 -163.657300 -403.856200 680.764400 -90.002100 0.005100 90.001400 1.114227 -0.466003 0.000000
1763465257.246000 1538.020020 0.000000 0.000000 -163.657300 -403.856800 680.765300 -90.001700 0.005100 90.000700 1.114644 -0.465303 0.000000
1763465257.356000 1538.020020 0.000000 0.000000 -163.659800 -403.855700 680.762600 -90.002000 0.004600 90.000800 1.113346 -0.465404 0.000000
1763465257.465000 1538.020020 0.000000 0.000000 -163.659700 -403.841500 680.777700 -90.012100 0.025900 89.928900 1.156384 -0.393370 0.000000
1763465257.574000 1538.020020 0.000000 0.000000 -163.634200 -403.848700 680.774800 -90.006400 0.013000 88.410200 4.235170 1.125014 0.000000
1763465257.683000 1538.020020 0.000000 0.000000 -163.653000 -403.854700 680.758100 -90.003200 0.010700 86.434500 4.501509 0.040700 0.000000
1763465257.792000 1538.020020 0.000000 0.000000 -163.660200 -403.853500 680.765000 -90.000400 -0.001400 85.356000 1.106613 -1.037796 0.000000
1763465257.902000 1538.020020 0.000000 0.000000 -163.663400 -403.857100 680.774600 -89.996900 -0.012200 83.735900 1.086068 -0.483656 0.000000
1763465258.011000 1538.020020 0.000000 0.000000 -163.662700 -403.855700 680.755800 -90.001900 -0.004700 81.755500 4.246228 1.496557 0.000000
1763465258.120000 1538.020020 0.000000 0.000000 -163.661600 -403.857700 680.764200 -90.000900 -0.004200 79.952700 1.131656 -0.157911 0.000000
1763465258.229000 1538.020020 0.000000 0.000000 -163.662300 -403.853700 680.787500 -90.003500 -0.004100 78.694500 1.103326 -1.416059 0.000000
1763465258.338000 1538.020020 0.000000 0.000000 -163.663700 -403.853000 680.770300 -89.999300 -0.011100 77.073300 1.001226 -0.104274 0.000000
1763465258.448000 1538.020020 0.000000 0.000000 -163.662300 -403.859000 680.759600 -90.000500 -0.014200 75.276100 4.245537 1.447854 0.000000
1763465258.557000 1538.020020 0.000000 0.000000 -163.661200 -403.846100 680.768800 -90.002400 -0.006900 73.295300 1.115506 -0.532113 0.000000
1763465258.666000 1538.020020 0.000000 0.000000 -163.661100 -403.856500 680.765900 -90.004700 0.011200 72.214900 1.101955 -1.527589 0.000000
1763465258.775000 1538.020020 0.000000 0.000000 -163.668200 -403.858100 680.757800 -90.006000 0.008100 70.595500 4.152595 0.090332 0.000000
1763465258.884000 1538.020020 0.000000 0.000000 -163.663100 -403.859300 680.792100 -89.998500 -0.001000 68.612800 4.248730 1.068557 0.000000
1763465258.994000 1538.020020 0.000000 0.000000 -163.665000 -403.852500 680.768300 -89.998200 -0.014100 66.815800 1.123790 -0.728353 0.000000
1763465259.103000 1538.020020 0.000000 0.000000 -163.659300 -403.850800 680.764100 -90.003200 0.004000 65.552800 1.104776 -1.150133 0.000000
1763465259.212000 1538.020020 0.000000 0.000000 -163.659900 -403.863200 680.778000 -90.005200 0.014400 63.933800 4.214159 0.468797 0.000000
1763465259.321000 1538.020020 0.000000 0.000000 -163.664800 -403.873400 680.760300 -89.995400 0.013200 62.135900 4.263406 0.874739 0.000000
1763465259.430000 1538.020020 0.000000 0.000000 -163.668200 -403.883900 680.767200 -89.980500 0.017800 60.335300 1.112296 -0.925546 0.000000
1763465259.540000 1538.020020 0.000000 0.000000 -163.664200 -403.873200 680.747400 -89.996300 0.012400 59.073100 1.118686 -0.953528 0.000000
1763465259.649000 1538.020020 0.000000 0.000000 -163.662600 -403.853800 680.768200 -89.999500 -0.010200 57.455900 4.261325 0.663523 0.000000
1763465259.758000 1538.020020 0.000000 0.000000 -163.662000 -403.851900 680.774600 -90.005200 0.003700 55.654800 4.247184 0.676923 0.000000
1763465259.867000 1538.020020 0.000000 0.000000 -163.665500 -403.859100 680.759800 -90.005500 0.003500 53.675700 1.099723 -1.302149 0.000000
1763465259.976000 1538.020020 0.000000 0.000000 -163.660600 -403.863000 680.753600 -89.989300 -0.007300 52.595800 1.109199 -0.759496 0.000000
1763465260.086000 1538.020020 0.000000 0.000000 -163.658300 -403.854200 680.769700 -89.996500 -0.005000 50.974800 4.255571 0.861464 0.000000
1763465260.195000 1538.020020 0.000000 0.000000 -163.660400 -403.854900 680.783200 -90.000700 -0.002500 48.996200 4.239041 0.301513 0.000000
1763465260.304000 1538.020020 0.000000 0.000000 -163.669300 -403.855900 680.787200 -89.995600 -0.008300 47.195700 1.111184 -1.498509 0.000000
1763465260.413000 1538.020020 0.000000 0.000000 -163.662200 -403.860100 680.755600 -89.995300 -0.004200 45.935800 1.100454 -0.382703 0.000000
1763465260.522000 1538.020020 0.000000 0.000000 -163.662600 -403.858800 680.749700 -89.995400 -0.000600 44.313800 4.252586 1.239293 0.000000
1763465260.632000 1538.020020 0.000000 0.000000 -163.657400 -403.850500 680.762600 -90.003900 -0.000400 42.515600 4.240051 0.104099 0.000000
1763465260.741000 1538.020020 0.000000 0.000000 -163.659700 -403.856100 680.776900 -89.997900 -0.004900 40.536000 1.106746 -1.266054 0.000000
1763465260.850000 1538.020020 0.000000 0.000000 -163.661300 -403.861300 680.746400 -90.001900 0.005300 39.456600 1.132338 -0.186689 0.000000
1763465260.959000 1538.020020 0.000000 0.000000 -163.657400 -403.850900 680.785100 -90.003900 -0.005900 37.832400 4.244671 1.437378 0.000000
1763465261.068000 1538.020020 0.000000 0.000000 -163.671100 -403.852400 680.755100 -89.998500 -0.000700 35.857000 1.110203 -0.271315 0.000000
1763465261.178000 1538.020020 0.000000 0.000000 -163.662200 -403.856200 680.779300 -90.011000 0.004100 34.055400 1.097438 -1.068662 0.000000
1763465261.287000 1538.020020 0.000000 0.000000 -163.664200 -403.855500 680.763900 -89.998600 -0.006600 32.794100 4.283005 0.192619 0.000000
1763465261.396000 1538.020020 0.000000 0.000000 -163.665000 -403.867000 680.756300 -90.003200 0.006100 31.174200 4.246084 1.328994 0.000000
1763465261.505000 1538.020020 0.000000 0.000000 -163.661600 -403.859500 680.753300 -90.007400 0.002200 29.376200 1.094444 -0.468929 0.000000
1763465261.614000 1538.020020 0.000000 0.000000 -163.653000 -403.850100 680.755600 -90.005500 -0.004000 27.575600 1.097326 -0.872053 0.000000
1763465261.724000 1538.020020 0.000000 0.000000 -163.670500 -403.865600 680.716000 -89.995200 0.007200 26.318500 4.234816 0.385027 0.000000
1763465261.833000 1538.020020 0.000000 0.000000 -163.661900 -403.854900 680.748100 -90.011700 0.003900 24.694200 4.237909 1.132239 0.000000
1763465261.942000 1538.020020 0.000000 0.000000 -163.660500 -403.867200 680.754100 -89.996500 0.000700 22.896800 1.108795 -0.665145 0.000000
1763465262.051000 1538.020020 0.000000 0.000000 -163.659100 -403.852100 680.763400 -89.996600 -0.003900 20.916500 1.102382 -0.496144 0.000000
1763465262.160000 1538.020020 0.000000 0.000000 -163.661600 -403.864000 680.758200 -90.002700 0.000900 19.834000 4.243725 0.586352 0.000000
1763465262.270000 1538.020020 0.000000 0.000000 -163.653900 -403.869600 680.755700 -90.007500 0.007400 18.217700 4.245696 0.938903 0.000000
1763465262.379000 1538.020020 0.000000 0.000000 -163.663800 -403.855100 680.775000 -90.001600 -0.001400 16.236100 1.105404 -1.042658 0.000000
1763465262.488000 1538.020020 0.000000 0.000000 -163.667200 -403.856000 680.762400 -90.008400 0.003000 14.437200 1.107484 -0.300032 0.000000
1763465262.597000 1538.020020 0.000000 0.000000 -163.659200 -403.857500 680.777600 -90.002200 -0.002000 13.175500 4.246975 0.961664 0.000000
1763465262.707000 1538.020020 0.000000 0.000000 -163.660100 -403.853200 680.771600 -90.009400 -0.002100 11.555300 4.235028 0.559724 0.000000
1763465262.816000 1538.020020 0.000000 0.000000 -163.652600 -403.851500 680.779000 -90.004700 -0.004000 9.755000 1.102858 -1.240551 0.000000
1763465262.925000 1538.020020 0.000000 0.000000 -163.664700 -403.866200 680.768400 -89.995100 0.004900 7.777100 4.189157 0.076881 0.000000
1763465263.034000 1538.020020 0.000000 0.000000 -163.660100 -403.852400 680.768800 -89.989400 -0.002100 6.695800 4.259299 1.158177 0.000000
1763465263.143000 1538.020020 0.000000 0.000000 -163.651200 -403.850300 680.755500 -90.010700 -0.004100 5.075100 4.226276 0.362708 0.000000
1763465263.253000 1538.020020 0.000000 0.000000 -163.660500 -403.860000 680.774600 -90.003300 -0.001800 3.094900 1.102803 -1.524069 0.000000
1763465263.362000 1538.020020 0.000000 0.000000 -163.664800 -403.871200 680.766800 -90.003600 0.004300 1.297400 4.228847 0.273394 0.000000
1763465263.471000 1538.020020 0.000000 0.000000 -163.667100 -403.852800 680.766000 -90.001300 -0.003400 0.246300 4.247334 1.324473 0.000000
1763465263.580000 1538.020020 0.000000 0.000000 -163.660500 -403.864700 680.744300 -89.998300 -0.000800 0.006800 4.249485 1.563949 0.000000
1763465263.689000 1538.020020 0.000000 0.000000 -163.656500 -403.855900 680.763800 -89.993000 -0.003600 -0.003200 4.254768 1.565980 0.000000
1763465263.799000 1538.020020 0.000000 0.000000 -163.658600 -403.853500 680.767100 -89.993400 -0.003500 -0.003200 4.254368 1.566054 0.000000
1763465263.908000 1538.020020 0.000000 0.000000 -163.657000 -403.855000 680.767100 -89.992900 -0.003100 -0.002500 4.254872 1.566814 0.000000
1763465264.017000 1538.020020 0.000000 0.000000 -163.657000 -403.855000 680.764400 -89.993800 -0.002800 -0.002300 4.253973 1.567173 0.000000
1763465264.126000 1538.020020 0.000000 0.000000 -163.657700 -403.854700 680.767100 -89.993800 -0.003400 -0.002000 4.253973 1.566852 0.000000
1763465264.235000 1538.020020 0.000000 0.000000 -163.667500 -403.837600 680.797300 -89.911500 -0.017500 0.718700 4.351586 0.851921 0.000000
1763465264.345000 1538.020020 0.000000 0.000000 -163.663500 -403.866500 680.755200 -89.984600 -0.001200 1.770000 1.115643 -0.199204 0.000000
1763465264.454000 1538.020020 0.000000 0.000000 -163.661600 -403.855500 680.773600 -89.995500 -0.004000 3.385100 1.111681 -1.327257 0.000000
1763465264.563000 1538.020020 0.000000 0.000000 -163.659000 -403.845700 680.758500 -90.007800 -0.004600 5.363700 4.233945 0.651303 0.000000
1763465264.672000 1538.020020 0.000000 0.000000 -163.663300 -403.856800 680.769400 -90.002400 0.001700 7.167100 4.243307 0.686880 0.000000
1763465264.781000 1538.020020 0.000000 0.000000 -163.649100 -403.857600 680.765800 -90.000700 -0.001000 8.424800 1.103930 -0.570818 0.000000
1763465264.891000 1538.020020 0.000000 0.000000 -163.651700 -403.853700 680.763300 -89.995600 -0.001900 10.043400 1.111939 -0.952172 0.000000
1763465265.000000 1538.020020 0.000000 0.000000 -163.662200 -403.847800 680.764300 -90.011200 -0.002500 11.844600 4.234379 0.849022 0.000000
1763465265.109000 1538.020020 0.000000 0.000000 -163.669400 -403.861700 680.762900 -90.002000 0.002000 13.827200 4.239535 0.309966 0.000000
1763465265.218000 1538.020020 0.000000 0.000000 -163.657200 -403.860200 680.776500 -90.009500 0.004900 14.904800 1.101764 -0.767621 0.000000
1763465265.327000 1538.020020 0.000000 0.000000 -163.663200 -403.852000 680.765100 -90.000800 -0.002000 16.526100 1.107522 -0.752658 0.000000
1763465265.437000 1538.020020 0.000000 0.000000 -163.664700 -403.855300 680.782800 -90.000400 -0.004900 18.504800 4.245620 1.226007 0.000000
1763465265.546000 1538.020020 0.000000 0.000000 -163.660900 -403.866200 680.741200 -90.003600 0.004000 20.307400 4.208932 0.112951 0.000000
1763465265.655000 1538.020020 0.000000 0.000000 -163.649900 -403.865300 680.776700 -89.992700 -0.001700 21.564200 1.112714 -1.143845 0.000000
1763465265.764000 1538.020020 0.000000 0.000000 -163.664300 -403.858000 680.772300 -90.001300 -0.002200 23.185300 1.110449 -0.376644 0.000000
1763465265.873000 1538.020020 0.000000 0.000000 -163.667200 -403.854100 680.759200 -90.005600 0.000200 24.986000 4.242209 1.424055 0.000000
1763465265.983000 1538.020020 0.000000 0.000000 -163.664000 -403.860800 680.760600 -90.000500 0.000300 26.786800 1.109282 -0.083262 0.000000
1763465266.092000 1538.020020 0.000000 0.000000 -163.656200 -403.853200 680.751500 -89.999600 -0.004300 28.044100 1.105579 -1.340523 0.000000
1763465266.201000 1538.020020 0.000000 0.000000 -163.668200 -403.861700 680.728100 -90.000400 0.004200 29.666600 1.082516 -0.178529 0.000000
1763465266.310000 1538.020020 0.000000 0.000000 -163.663800 -403.862500 680.736900 -90.007700 0.009000 31.467200 4.239618 1.518740 0.000000
1763465266.419000 1538.020020 0.000000 0.000000 -163.660700 -403.864000 680.762200 -90.002300 0.003300 33.446900 1.110545 -0.460174 0.000000
1763465266.529000 1538.020020 0.000000 0.000000 -163.666300 -403.846400 680.765400 -89.996600 -0.008700 34.524800 1.109302 -1.536941 0.000000
1763465266.638000 1538.020020 0.000000 0.000000 -163.656200 -403.857500 680.762500 -89.997400 -0.003100 36.146600 4.082453 0.018284 0.000000
1763465266.747000 1538.020020 0.000000 0.000000 -163.662100 -403.850600 680.769600 -90.004000 -0.004600 38.125900 4.245871 1.143985 0.000000
1763465266.856000 1538.020020 0.000000 0.000000 -163.673300 -403.862300 680.752000 -89.993200 -0.004000 39.927800 1.107811 -0.657886 0.000000
1763465266.965000 1538.020020 0.000000 0.000000 -163.650800 -403.861900 680.785900 -89.998300 0.001800 41.185300 1.107241 -1.226196 0.000000
1763465267.075000 1538.020020 0.000000 0.000000 -163.663900 -403.853700 680.770500 -90.003000 -0.000500 42.804500 4.243574 0.392999 0.000000
1763465267.184000 1538.020020 0.000000 0.000000 -163.661700 -403.852500 680.763200 -90.001500 -0.000500 44.607100 4.246640 0.945993 0.000000
1763465267.293000 1538.020020 0.000000 0.000000 -163.652200 -403.855900 680.770600 -89.999000 -0.004300 46.585700 1.104620 -1.032591 0.000000
1763465267.402000 1538.020020 0.000000 0.000000 -163.667000 -403.859000 680.772400 -89.999800 -0.004300 47.664800 1.108970 -1.029871 0.000000
1763465267.511000 1538.020020 0.000000 0.000000 -163.658200 -403.863400 680.772000 -89.992400 -0.003100 49.285800 4.250761 0.591111 0.000000
1763465267.621000 1538.020020 0.000000 0.000000 -163.665200 -403.849000 680.758600 -90.001600 -0.003600 51.264700 4.251777 0.571575 0.000000
1763465267.730000 1538.020020 0.000000 0.000000 -163.655600 -403.852800 680.760300 -90.000200 -0.003800 53.067500 1.104645 -1.231201 0.000000
1763465267.839000 1538.020020 0.000000 0.000000 -163.663300 -403.854600 680.757700 -90.005400 0.004600 54.324900 1.094773 -0.652963 0.000000
1763465267.948000 1538.020020 0.000000 0.000000 -163.661500 -403.851700 680.777800 -90.006900 0.001800 55.945500 4.242119 0.967626 0.000000
1763465268.057000 1538.020020 0.000000 0.000000 -163.664600 -403.855800 680.772400 -89.998000 -0.001300 57.745100 4.253088 0.374364 0.000000
1763465268.167000 1538.020020 0.000000 0.000000 -163.655300 -403.859700 680.748100 -90.000500 0.002900 59.546600 1.106106 -1.427107 0.000000
1763465268.276000 1538.020020 0.000000 0.000000 -163.662700 -403.852800 680.770700 -90.003100 0.000100 60.804300 1.102883 -0.456757 0.000000
1763465268.385000 1538.020020 0.000000 0.000000 -163.663900 -403.856100 680.778700 -90.001600 -0.000400 62.423500 4.246007 1.162443 0.000000
1763465268.494000 1538.020020 0.000000 0.000000 -163.658700 -403.867100 680.765800 -89.996900 0.004200 64.225400 4.227437 0.177248 0.000000
1763465268.603000 1538.020020 0.000000 0.000000 -163.658600 -403.896100 680.766700 -89.976000 0.010500 66.204600 1.127716 -1.339408 0.000000
1763465268.713000 1538.020020 0.000000 0.000000 -163.666000 -403.891300 680.773900 -89.980600 0.005100 67.283000 1.106513 -0.261239 0.000000
1763465268.822000 1538.020020 0.000000 0.000000 -163.656300 -403.864900 680.786100 -89.993700 -0.002000 68.904300 4.253652 1.360049 0.000000
1763465268.931000 1538.020020 0.000000 0.000000 -163.662900 -403.856800 680.761200 -90.006200 0.007500 70.883600 1.137397 -0.197760 0.000000
1763465269.040000 1538.020020 0.000000 0.000000 -163.666200 -403.856700 680.776100 -89.998500 0.002900 72.685100 1.106362 -1.142318 0.000000
1763465269.149000 1538.020020 0.000000 0.000000 -163.663600 -403.860900 680.772600 -90.000800 0.000100 73.947500 4.247808 0.120073 0.000000
1763465269.259000 1538.020020 0.000000 0.000000 -163.662900 -403.856200 680.763200 -90.002600 0.004500 75.566000 4.244417 1.402960 0.000000
1763465269.368000 1538.020020 0.000000 0.000000 -163.659900 -403.854700 680.764300 -89.999000 -0.010900 77.366300 1.081216 -0.397255 0.000000
