Time_UTC[s] Orbit_rail_pos[mm] PI_table_pos[deg] Target_table_pos[deg] Robot_X[mm] Robot_Y[mm] Robot_Z[mm] Robot_A[deg] Robot_B[deg] Robot_C[deg] Attitude_RA[Deg] Attitude_Dec[Deg] Attitude_Rot[Deg]
1763464124.913000 1538.020020 0.000000 0.000000 -163.664800 -380.276700 680.751100 -90.000700 0.011400 0.000700 4.247072 1.559375 0.000000
1763464125.022000 1538.020020 0.000000 0.000000 -163.653600 -377.761300 680.780100 -89.998800 0.009800 0.000000 4.248980 1.560996 0.000000
1763464125.131000 1538.020020 0.000000 0.000000 -163.665800 -374.510500 680.762400 -89.995300 0.007600 -0.000900 4.252486 1.563143 0.000000
1763464125.241000 1538.020020 0.000000 0.000000 -163.664500 -370.922600 680.751100 -89.996800 0.012100 0.001100 4.250966 1.558646 0.000000
1763464125.350000 1538.020020 0.000000 0.000000 -163.663000 -366.956000 680.759800 -90.009000 0.011900 0.001100 4.238767 1.558846 0.000000
1763464125.459000 1538.020020 0.000000 0.000000 -163.655600 -364.806400 680.769800 -89.995800 0.010900 0.000700 4.251972 1.559874 0.000000
1763464125.568000 1538.020020 0.000000 0.000000 -163.662000 -361.554600 680.748400 -90.001100 0.010400 0.000500 4.246674 1.560384 0.000000
1763464125.677000 1538.020020 0.000000 0.000000 -163.662300 -357.593500 680.762900 -90.013000 0.010900 0.000800 4.234771 1.559867 0.000000
1763464125.787000 1538.020020 0.000000 0.000000 -163.659400 -353.999400 680.765700 -90.003300 0.008900 -0.000100 4.244480 1.561896 0.000000
1763464125.896000 1538.020020 0.000000 0.000000 -163.653400 -351.476700 680.754500 -89.994800 0.008600 -0.000200 4.252981 1.562194 0.000000
1763464126.005000 1538.020020 0.000000 0.000000 -163.665100 -348.239000 680.754800 -90.003500 0.011600 0.001200 4.244266 1.559134 0.000000
1763464126.114000 1538.020020 0.000000 0.000000 -163.662600 -344.639200 680.769000 -89.999200 0.010900 0.000900 4.248570 1.559859 0.000000
1763464126.223000 1538.020020 0.000000 0.000000 -163.654600 -340.680600 680.779800 -89.991000 0.008100 -0.000400 4.256783 1.562686 0.000000
1763464126.333000 1538.020020 0.000000 0.000000 -163.661900 -338.525700 680.747200 -90.008900 0.014200 0.002600 4.238843 1.556360 0.000000
1763464126.442000 1538.020020 0.000000 0.000000 -163.662700 -335.278500 680.777500 -90.002000 0.011400 0.001300 4.245765 1.559322 0.000000
1763464126.551000 1538.020020 0.000000 0.000000 -163.658900 -331.313700 680.767800 -90.005600 0.006000 -0.001300 4.242187 1.564657 0.000000
1763464126.660000 1538.020020 0.000000 0.000000 -163.659200 -327.721000 680.748800 -89.996200 0.010800 0.000500 4.251574 1.559985 0.000000
1763464126.769000 1538.020020 0.000000 0.000000 -163.661700 -325.557600 680.779400 -90.002600 0.009300 -0.000200 4.245181 1.561494 0.000000
1763464126.879000 1538.020020 0.000000 0.000000 -163.661400 -321.957700 680.760500 -90.004900 0.010100 0.000800 4.242872 1.560665 0.000000
1763464126.988000 1538.020020 0.000000 0.000000 -163.654300 -318.360800 680.758400 -89.996500 0.010600 0.000500 4.251274 1.560185 0.000000
1763464127.097000 1538.020020 0.000000 0.000000 -163.660200 -314.756700 680.767700 -89.997600 0.009500 0.000000 4.250180 1.561296 0.000000
1763464127.206000 1538.020020 0.000000 0.000000 -163.660400 -312.237100 680.756900 -90.004600 0.010300 0.000400 4.243175 1.560489 0.000000
1763464127.315000 1538.020020 0.000000 0.000000 -163.655300 -308.997100 680.766000 -89.996300 0.009800 0.000200 4.251478 1.560994 0.000000
1763464127.425000 1538.020020 0.000000 0.000000 -163.665400 -305.401300 680.778700 -90.010700 0.009000 -0.000200 4.237081 1.561794 0.000000
1763464127.534000 1538.020020 0.000000 0.000000 -163.667500 -301.432500 680.757400 -90.006000 0.011300 0.001100 4.241767 1.559443 0.000000
1763464127.643000 1538.020020 0.000000 0.000000 -163.654900 -299.280100 680.776100 -89.993300 0.008900 -0.000200 4.254481 1.561894 0.000000
1763464127.752000 1538.020020 0.000000 0.000000 -163.660400 -296.041400 680.761400 -89.994200 0.010500 0.000800 4.253571 1.560266 0.000000
1763464127.861000 1538.020020 0.000000 0.000000 -163.660200 -292.073700 680.763300 -90.000600 0.010300 0.000700 4.247172 1.560473 0.000000
1763464127.971000 1538.020020 0.000000 0.000000 -163.659800 -288.478100 680.768200 -89.991600 0.008200 -0.000400 4.256183 1.562587 0.000000
1763464128.080000 1538.020020 0.000000 0.000000 -163.664000 -285.954700 680.753500 -89.997000 0.010100 0.000700 4.250773 1.560672 0.000000
1763464128.189000 1538.020020 0.000000 0.000000 -163.665800 -282.717300 680.757900 -90.007800 0.009300 0.000300 4.239977 1.561491 0.000000
1763464128.298000 1538.020020 0.000000 0.000000 -163.660100 -279.113700 680.770600 -89.996300 0.005700 -0.002400 4.251493 1.564612 0.000000
1763464128.407000 1538.020020 0.000000 0.000000 -163.656200 -275.143000 680.750300 -90.000900 0.002200 -0.004400 4.246889 1.565877 0.000000
1763464128.517000 1538.020020 0.000000 0.000000 -163.647000 -272.990400 680.768100 -89.991800 -0.003400 -0.007800 4.255953 1.562288 0.000000
1763464128.626000 1538.020020 0.000000 0.000000 -163.656600 -269.743400 680.758300 -90.004000 0.003500 -0.003700 4.243793 1.565703 0.000000
1763464128.735000 1538.020020 0.000000 0.000000 -163.659300 -265.797900 680.760600 -89.999400 0.009800 0.000200 4.248378 1.560994 0.000000
1763464128.844000 1538.020020 0.000000 0.000000 -163.662800 -262.201600 680.760500 -89.993700 0.009300 0.000000 4.254080 1.561496 0.000000
1763464128.953000 1538.020020 0.000000 0.000000 -163.648300 -260.448300 680.792200 -90.000500 0.005000 -0.002700 4.247293 1.565114 0.000000
1763464129.063000 1538.020020 0.000000 0.000000 -163.652100 -259.996600 680.775300 -89.994600 0.010800 0.001000 4.253169 1.559950 0.000000
1763464129.172000 1538.020020 0.000000 0.000000 -163.659200 -259.996900 680.760100 -89.993100 0.012700 0.002200 4.254652 1.557907 0.000000
1763464129.281000 1538.020020 0.000000 0.000000 -163.662800 -259.999000 680.757800 -89.993500 0.012500 0.002100 4.254253 1.558121 0.000000
1763464129.390000 1538.020020 0.000000 0.000000 -163.662400 -260.001900 680.755300 -89.993100 0.012900 0.002300 4.254650 1.557693 0.000000
1763464129.499000 1538.020020 0.000000 0.000000 -163.663200 -260.003200 680.755500 -89.994000 0.012400 0.002000 4.253755 1.558236 0.000000
1763464129.609000 1538.020020 0.000000 0.000000 -163.663300 -260.003300 680.758100 -89.994000 0.012100 0.001800 4.253758 1.558563 0.000000
1763464129.718000 1538.020020 0.000000 0.000000 -163.667000 -261.928800 680.786000 -89.925700 0.017200 0.005000 4.321994 1.552884 0.000000
1763464129.827000 1538.020020 0.000000 0.000000 -163.669300 -264.060800 680.761300 -89.976300 0.026600 0.010700 4.271195 1.542125 0.000000
1763464129.936000 1538.020020 0.000000 0.000000 -163.667500 -267.285900 680.772500 -90.000500 0.012900 0.002100 4.247253 1.557727 0.000000
1763464130.045000 1538.020020 0.000000 0.000000 -163.656900 -271.246700 680.768700 -89.990300 0.010600 0.000600 4.257473 1.560179 0.000000
1763464130.155000 1538.020020 0.000000 0.000000 -163.660900 -274.838800 680.764900 -90.005300 0.010600 0.000500 4.242474 1.560185 0.000000
1763464130.264000 1538.020020 0.000000 0.000000 -163.663100 -277.356800 680.759800 -89.996400 0.010600 0.000500 4.251374 1.560185 0.000000
1763464130.373000 1538.020020 0.000000 0.000000 -163.658100 -280.596200 680.757600 -89.993700 0.009800 0.000000 4.254080 1.560996 0.000000
1763464130.482000 1538.020020 0.000000 0.000000 -163.664000 -284.200800 680.775200 -89.999900 0.007700 -0.001300 4.247890 1.562987 0.000000
1763464130.591000 1538.020020 0.000000 0.000000 -163.654900 -288.157600 680.760600 -89.990300 0.007900 -0.001200 4.257489 1.562806 0.000000
1763464130.701000 1538.020020 0.000000 0.000000 -163.661500 -290.308400 680.763500 -90.009000 0.005100 -0.002800 4.238794 1.564978 0.000000
1763464130.810000 1538.020020 0.000000 0.000000 -163.654600 -293.544600 680.764900 -90.004900 -0.000900 -0.005500 4.242875 1.565223 0.000000
1763464130.919000 1538.020020 0.000000 0.000000 -163.646800 -297.505900 680.761300 -90.001200 0.000400 -0.004800 4.246582 1.565980 0.000000
1763464131.028000 1538.020020 0.000000 0.000000 -163.659500 -301.114800 680.763700 -90.007500 0.008500 -0.000400 4.240283 1.562287 0.000000
1763464131.137000 1538.020020 0.000000 0.000000 -163.657500 -303.269500 680.762600 -90.009700 0.008700 -0.000300 4.238082 1.562091 0.000000
1763464131.247000 1538.020020 0.000000 0.000000 -163.657200 -306.878000 680.762500 -89.992800 0.008900 -0.000300 4.254982 1.561891 0.000000
1763464131.356000 1538.020020 0.000000 0.000000 -163.655600 -310.478700 680.771800 -89.991800 0.007900 -0.000800 4.255986 1.562856 0.000000
1763464131.465000 1538.020020 0.000000 0.000000 -163.661700 -314.072700 680.767000 -89.994600 0.009700 0.000100 4.253179 1.561096 0.000000
1763464131.574000 1538.020020 0.000000 0.000000 -163.655200 -316.603800 680.767400 -89.999000 0.009800 0.000100 4.248779 1.560996 0.000000
1763464131.683000 1538.020020 0.000000 0.000000 -163.660400 -319.834200 680.763900 -90.005400 0.009500 -0.000100 4.242381 1.561296 0.000000
1763464131.793000 1538.020020 0.000000 0.000000 -163.663800 -323.436600 680.746800 -90.010400 0.012100 0.001200 4.237365 1.558637 0.000000
1763464131.902000 1538.020020 0.000000 0.000000 -163.660700 -327.399500 680.762700 -90.008400 0.009300 -0.000200 4.239381 1.561494 0.000000
1763464132.011000 1538.020020 0.000000 0.000000 -163.662100 -329.553400 680.766300 -90.003500 0.009500 -0.000200 4.244282 1.561294 0.000000
1763464132.120000 1538.020020 0.000000 0.000000 -163.662000 -332.804100 680.760700 -90.003300 0.013300 0.001600 4.244458 1.557400 0.000000
1763464132.229000 1538.020020 0.000000 0.000000 -163.650100 -336.760300 680.778700 -90.002100 0.009200 -0.000400 4.245683 1.561588 0.000000
1763464132.339000 1538.020020 0.000000 0.000000 -163.661900 -340.352000 680.773900 -90.002600 0.006500 -0.001700 4.245191 1.564078 0.000000
1763464132.448000 1538.020020 0.000000 0.000000 -163.661600 -342.876800 680.747300 -90.003600 0.011700 0.001300 4.244164 1.559024 0.000000
1763464132.557000 1538.020020 0.000000 0.000000 -163.666400 -346.113200 680.776900 -90.006000 0.008800 -0.000100 4.241780 1.561996 0.000000
1763464132.666000 1538.020020 0.000000 0.000000 -163.660500 -349.726200 680.763400 -90.005500 0.011200 0.001000 4.242268 1.559552 0.000000
1763464132.775000 1538.020020 0.000000 0.000000 -163.660500 -353.681100 680.763900 -90.002100 0.011300 0.001000 4.245668 1.559452 0.000000
1763464132.885000 1538.020020 0.000000 0.000000 -163.658400 -355.840500 680.774400 -90.005500 0.009300 0.000000 4.242280 1.561496 0.000000
1763464132.994000 1538.020020 0.000000 0.000000 -163.657800 -359.074500 680.772000 -89.993000 0.005600 -0.001700 4.254789 1.564944 0.000000
1763464133.103000 1538.020020 0.000000 0.000000 -163.659100 -363.035600 680.767100 -89.994900 0.010400 0.000500 4.252874 1.560384 0.000000
1763464133.212000 1538.020020 0.000000 0.000000 -163.660100 -366.640700 680.758600 -90.000900 0.012300 0.001300 4.246864 1.558428 0.000000
1763464133.321000 1538.020020 0.000000 0.000000 -163.659500 -368.790600 680.786400 -90.000200 0.005200 -0.001900 4.247589 1.565260 0.000000
1763464133.431000 1538.020020 0.000000 0.000000 -163.658000 -372.402000 680.763200 -89.996500 0.012100 0.001100 4.251266 1.558646 0.000000
1763464133.540000 1538.020020 0.000000 0.000000 -163.667400 -375.999800 680.755400 -90.010600 0.012300 0.001100 4.237166 1.558447 0.000000
1763464133.649000 1538.020020 0.000000 0.000000 -163.656700 -379.596300 680.756900 -90.007800 0.010800 0.000500 4.239974 1.559985 0.000000
1763464133.758000 1538.020020 0.000000 0.000000 -163.658300 -382.123200 680.773900 -89.998300 0.008600 -0.000500 4.249484 1.562182 0.000000
1763464133.867000 1538.020020 0.000000 0.000000 -163.661700 -385.359600 680.762600 -90.000000 0.010900 0.000500 4.247774 1.559885 0.000000
1763464133.977000 1538.020020 0.000000 0.000000 -163.657100 -388.957200 680.757700 -89.995000 0.010400 0.000200 4.252778 1.560394 0.000000
1763464134.086000 1538.020020 0.000000 0.000000 -163.663200 -392.920900 680.748300 -89.997600 0.011600 0.000700 4.250171 1.559175 0.000000
1763464134.195000 1538.020020 0.000000 0.000000 -163.660000 -395.081400 680.778900 -89.996400 0.010900 0.000400 4.251375 1.559889 0.000000
1763464134.304000 1538.020020 0.000000 0.000000 -163.663700 -398.312200 680.764300 -90.007700 0.007700 -0.001000 4.240087 1.563032 0.000000
1763464134.413000 1538.020020 0.000000 0.000000 -163.653100 -402.286500 680.752500 -89.998500 0.011100 0.000900 4.249270 1.559660 0.000000
1763464134.523000 1538.020020 0.000000 0.000000 -163.665200 -405.881400 680.756700 -89.998600 0.015400 0.002100 4.249147 1.555254 0.000000
1763464134.632000 1538.020020 0.000000 0.000000 -163.657700 -408.402400 680.769400 -90.006800 0.008400 -0.000200 4.240981 1.562394 0.000000
1763464134.741000 1538.020020 0.000000 0.000000 -163.661100 -411.638000 680.772600 -89.998800 0.009700 0.000300 4.248977 1.561092 0.000000
1763464134.850000 1538.020020 0.000000 0.000000 -163.660200 -415.241800 680.767600 -90.001700 0.011900 0.001200 4.246065 1.558836 0.000000
1763464134.959000 1538.020020 0.000000 0.000000 -163.655000 -419.197700 680.764500 -89.998500 0.007500 -0.000600 4.249284 1.563272 0.000000
1763464135.069000 1538.020020 0.000000 0.000000 -163.662100 -421.354700 680.765000 -90.002000 0.010800 0.000100 4.245779 1.559996 0.000000
1763464135.178000 1538.020020 0.000000 0.000000 -163.661100 -424.603400 680.775300 -89.996800 0.011100 0.000700 4.250972 1.559674 0.000000
1763464135.287000 1538.020020 0.000000 0.000000 -163.663800 -428.556000 680.772900 -89.999500 0.007500 -0.000700 4.248285 1.563264 0.000000
1763464135.396000 1538.020020 0.000000 0.000000 -163.655300 -432.151500 680.784500 -89.993300 0.004600 -0.001800 4.254488 1.565857 0.000000
1763464135.505000 1538.020020 0.000000 0.000000 -163.651200 -434.335400 680.751200 -89.999600 0.015000 0.002100 4.248148 1.555650 0.000000
1763464135.615000 1538.020020 0.000000 0.000000 -163.663600 -437.919100 680.749000 -89.997200 0.011100 0.000600 4.250573 1.559680 0.000000
1763464135.724000 1538.020020 0.000000 0.000000 -163.654700 -441.514600 680.763600 -90.003400 0.008900 -0.000200 4.244381 1.561894 0.000000
